object	cluster
MN770546.1	164
MN770234.1	164
NC_038345.1	164
MW455357.1	164
MN770685.1	164
MN771265.1	165
MN771224.1	165
MN771384.1	165
MN771389.1	165
MZ286271.1	165
MN770656.1	166
MN769774.1	166
MN769083.1	166
MN769176.1	166
MN769754.1	166
MN771137.1	167
MN770830.1	167
MN769393.1	167
MN771490.1	167
MN770406.1	167
MZ286004.1	168
MN770468.1	168
OZ258728.1	168
OZ258940.1	168
MN771376.1	168
MN770346.1	169
MN770376.1	169
MN770957.1	169
MN771421.1	169
MN771503.1	169
MN769701.1	170
MN769297.1	170
MN771484.1	170
MN771459.1	170
MN771417.1	170
MN769159.1	171
MN771348.1	171
MN769099.1	171
MN771374.1	171
MN770378.1	171
MN770129.1	172
MN770278.1	172
MZ286007.1	172
MN771375.1	172
MN769178.1	172
MT501646.1	173
MT501653.1	173
MT501649.1	173
MZ286141.1	173
MW455393.1	174
MZ286027.1	174
KP343844.1	174
MH649109.1	174
OZ258816.1	175
OZ259028.1	175
MH649255.1	175
MZ286103.1	175
AB303561.1	176
NC_038358.1	176
MW455407.1	176
MZ286201.1	176
AB303562.1	177
NC_038359.1	177
MN774971.1	177
MZ286191.1	177
MN774975.1	178
MN774969.1	178
MN774967.1	178
MN774968.1	178
MN774939.1	179
MN774938.1	179
PP728782.1	179
MN774930.1	179
MN771499.1	180
MN770075.1	180
MN771194.1	180
MN770214.1	180
MN770179.1	181
MN769864.1	181
MN769413.1	181
MN769588.1	181
MN770632.1	182
MN770559.1	182
MN770773.1	182
MN771009.1	182
MN771505.1	183
MN769129.1	183
MN769650.1	183
MN771152.1	183
MN771180.1	184
MN770517.1	184
MN771090.1	184
KP343831.1	184
MN769324.1	185
MN769931.1	185
MN770303.1	185
MN771125.1	185
MN769303.1	186
MN771183.1	186
OZ258761.1	186
OZ258973.1	186
MN771299.1	187
MN769573.1	187
MN769500.1	187
MN769581.1	187
MN770227.1	188
MN769242.1	188
OZ258798.1	188
OZ259010.1	188
MN770558.1	189
KX810064.1	189
MN771145.1	189
NC_076156.1	189
MN771355.1	190
MN771268.1	190
OZ258739.1	190
OZ258951.1	190
MN770273.1	191
MN770820.1	191
MN770818.1	191
MN770263.1	191
OZ258729.1	192
OZ258941.1	192
MN771352.1	192
MN771398.1	192
MN769940.1	193
MN770875.1	193
MH648910.1	193
NC_075379.1	193
MZ286263.1	194
MN771305.1	194
MN771307.1	194
MN770816.1	194
MN769690.1	195
MN769268.1	195
MN769371.1	195
MN770649.1	195
MN771111.1	196
MN771157.1	196
MN771164.1	196
MN770419.1	196
AB026929.1	197
MW455364.1	197
NC_014095.1	197
KP343832.1	197
MN770091.1	198
MN770054.1	198
MN770066.1	198
MN770110.1	198
KP343829.1	199
MN771271.1	199
MN770432.1	199
MN770434.1	199
MN770229.1	200
MN770228.1	200
MN771291.1	200
MN771298.1	200
MN771303.1	201
MN770971.1	201
MN770071.1	201
MN771272.1	201
OZ258771.1	202
OZ258983.1	202
MN770935.1	202
OK574362.1	202
MW455417.1	203
MH649063.1	203
NC_038337.1	203
MN770792.1	204
MN771202.1	204
MN769855.1	204
MW455394.1	205
OP549859.1	205
MZ286189.1	205
MZ285962.1	206
MZ286068.1	206
MW455412.1	206
AB303555.1	207
MN774943.1	207
MN774972.1	207
MN774942.1	208
MN774953.1	208
MN774979.1	208
MZ286041.1	209
MW455378.1	209
MZ286069.1	209
MW455362.1	210
MN774981.1	210
MZ286071.1	210
MZ286005.1	211
MZ286154.1	211
MW455408.1	211
MN774927.1	212
MN774928.1	212
MN774931.1	212
MZ286089.1	213
MZ286202.1	213
KP343823.1	213
MZ286024.1	214
MN774948.1	214
OP549858.1	214
PP728779.1	215
PP728776.1	215
MN774956.1	215
MN774932.1	216
MN774929.1	216
MN774933.1	216
MN770896.1	217
MN769231.1	217
MN769442.1	217
MN769449.1	218
MZ286111.1	218
MN769183.1	218
MN770682.1	219
MN771289.1	219
MN771446.1	219
MN769577.1	220
MN769579.1	220
MN771420.1	220
MN769241.1	221
MN769698.1	221
MN769787.1	221
MN770297.1	222
MN771108.1	222
MN771143.1	222
MN769143.1	223
OZ258737.1	223
OZ258949.1	223
MN771349.1	224
MZ286282.1	224
MN771110.1	224
MN770046.1	225
MN770089.1	225
MH649045.1	225
MN769128.1	226
MN769491.1	226
MN771429.1	226
MN770877.1	227
MN771035.1	227
MN771234.1	227
MN771366.1	228
MN771336.1	228
MN771337.1	228
MN770678.1	229
MN771147.1	229
MN771091.1	229
MN770422.1	230
MH648907.1	230
NC_075380.1	230
MN771046.1	231
MN770897.1	231
MN771047.1	231
MN769927.1	232
MN769955.1	232
MZ286194.1	232
MN770963.1	233
MN770209.1	233
MN771468.1	233
MN769552.1	234
MH648912.1	234
NC_075378.1	234
MZ285991.1	235
MN770099.1	235
MH648983.1	235
MN770671.1	236
MN770842.1	236
MN770466.1	236
MN771072.1	237
MN771080.1	237
MN770072.1	237
MN770265.1	238
MN771386.1	238
MN770493.1	238
MN770224.1	239
MN770226.1	239
MN770215.1	239
MN769886.1	240
MN770889.1	240
MN771471.1	240
MN771372.1	241
MN771512.1	241
MN770436.1	241
MN770535.1	242
MN771146.1	242
MN770811.1	242
MH649114.1	243
NC_075371.1	243
MZ286021.1	243
MK820644.1	244
MH649053.1	244
MZ286113.1	245
AY823988.1	245
MW455351.1	246
MH648925.1	246
MZ286131.1	247
MZ285988.1	247
KP343841.1	248
MH648959.1	248
MZ286062.1	249
MH649099.1	249
MZ286110.1	250
MZ285973.1	250
MH649127.1	251
MN774989.1	251
MN774950.1	252
MZ286199.1	252
MZ286147.1	253
MZ286198.1	253
MZ286096.1	254
KP343828.1	254
MZ286214.1	255
MW455405.1	255
MW455410.1	256
MZ286085.1	256
MZ286138.1	257
MZ286197.1	257
AB303559.1	258
NC_038356.1	258
MN774945.1	259
MN774946.1	259
MW455450.1	260
MZ286139.1	260
MZ286091.1	261
MZ286203.1	261
KY856742.1	262
NC_076166.1	262
MN771153.1	263
MN770835.1	263
MZ286187.1	264
MN769402.1	264
MN769077.1	265
MN771085.1	265
MH649157.1	266
MH649172.1	266
MN769819.1	267
MN771063.1	267
MN771449.1	268
MN771339.1	268
MN770888.1	269
MN770184.1	269
MN771293.1	270
MN770242.1	270
MN770672.1	271
MN770725.1	271
MH017560.1	272
MH017561.1	272
MN771251.1	273
MH649068.1	273
MN770386.1	274
MN770533.1	274
MN769236.1	275
MN771373.1	275
MH649229.1	276
MH648977.1	276
MN770563.1	277
MN770399.1	277
MN771277.1	278
MN771204.1	278
MN769104.1	279
MN769256.1	279
MN770092.1	280
MN771431.1	280
MN769535.1	281
MN769974.1	281
MN771043.1	282
MN771227.1	282
MH649029.1	283
NC_075372.1	283
MN770933.1	284
MW455402.1	284
OK574426.1	285
MN769945.1	285
MN771236.1	286
MN771258.1	286
MN770114.1	287
MN770039.1	287
OK574418.1	288
MN771041.1	288
MZ286224.1	289
MN771456.1	289
MH649161.1	290
MH649101.1	290
MN770684.1	291
MN769839.1	291
MN769897.1	292
MN770098.1	292
MN771315.1	293
MN771314.1	293
MZ286020.1	294
MH649165.1	294
OZ258712.1	295
OZ258924.1	295
MH648966.1	296
NC_075377.1	296
MH648986.1	297
NC_075375.1	297
JQ308210.1	298
NC_017091.1	298
KF294862.1	299
NC_022789.1	299
JX310702.1	300
NC_018401.1	300
KF294861.1	301
NC_022788.1	301
MW455437.1	302
MZ285978.1	303
MH648932.1	304
MW455360.1	305
MH648962.1	306
MN771428.1	307
OK574345.1	308
MN774986.1	309
MZ285986.1	310
MZ286117.1	311
MZ286081.1	312
MZ286172.1	313
MZ286032.1	314
MN774965.1	315
MN774977.1	316
MN774976.1	317
MZ286217.1	318
MN774935.1	319
MZ285999.1	320
MN774936.1	321
KP343822.1	322
NC_038351.1	323
MW455361.1	324
NC_038350.1	325
MN770002.1	326
OK574383.1	327
KP343861.1	328
MN771362.1	329
MN769482.1	330
MN769323.1	331
KP343821.1	332
MN770519.1	333
MN771511.1	334
OK574427.1	335
MN770913.1	336
MZ286127.1	337
MN769171.1	338
MN769550.1	339
MN769395.1	340
MN771191.1	341
MH649011.1	342
MN770815.1	343
MN771239.1	344
MN770603.1	345
MN770078.1	346
MN769596.1	347
MN769608.1	348
MN771461.1	349
MN769293.1	350
MN771379.1	351
KP343852.1	352
MN771248.1	353
MZ286134.1	354
MH649006.1	355
MN769473.1	356
MN771155.1	357
MN771070.1	358
MN771432.1	359
MH649254.1	360
MH649185.1	361
MW455388.1	362
OK574410.1	363
MN770922.1	364
MN771479.1	365
MN770714.1	366
MN771466.1	367
MN769853.1	368
MH649056.1	369
MN770698.1	370
MN770034.1	371
MN771504.1	372
MN770560.1	373
MH648900.1	374
MH649023.1	375
MH648922.1	376
KJ194503.1	377
MZ286176.1	378
MZ286058.1	379
JQ690763.1	380
JQ690762.1	381
