object	cluster
MN771460.1	617
MN771353.1	617
AB303554.1	618
NC_038354.1	618
MN770344.1	619
MN771343.1	619
MN770853.1	620
MN770972.1	620
MN769676.1	621
MN770068.1	621
MN769466.1	622
MN769132.1	622
MN771154.1	623
MN770474.1	623
MN770220.1	624
MN770223.1	624
MN769096.1	625
MN771393.1	625
MN770185.1	626
MN770192.1	626
MH648966.1	627
NC_075377.1	627
MN770432.1	628
MN770434.1	628
MN770062.1	629
MN770612.1	629
LC385662.1	630
LC385663.1	630
MN771293.1	631
MN770242.1	631
MN771291.1	632
MN771298.1	632
MN769166.1	633
MN769167.1	633
MN770109.1	634
MN771403.1	634
MN770601.1	635
MN770704.1	635
MN770046.1	636
MN770089.1	636
MN769159.1	637
MN769099.1	637
MN770671.1	638
MN770842.1	638
MN771372.1	639
MN771512.1	639
MN770590.1	640
MN770605.1	640
MN769321.1	641
MN769469.1	641
OZ258750.1	642
OZ258962.1	642
OZ258797.1	643
OZ259009.1	643
OZ258761.1	644
OZ258973.1	644
OZ258737.1	645
OZ258949.1	645
JQ308210.1	646
NC_017091.1	646
MN771315.1	647
MN771314.1	647
MN770584.1	648
MN770762.1	648
MN769173.1	649
MN769819.1	649
OZ258741.1	650
OZ258953.1	650
MN769172.1	651
MN769487.1	651
MN770425.1	652
MN771201.1	652
MN770863.1	653
MN770855.1	653
MN770349.1	654
MN770640.1	654
MN771168.1	655
MN771191.1	655
MN771416.1	656
MN769723.1	656
MN769647.1	657
MN769919.1	657
MN769843.1	658
MN770058.1	658
MN771171.1	659
MN770488.1	659
MN769475.1	660
MN771458.1	660
MN769348.1	661
MN771506.1	661
MH649029.1	662
NC_075372.1	662
KF294861.1	663
NC_022788.1	663
JX310702.1	664
NC_018401.1	664
KF294862.1	665
NC_022789.1	665
MH648986.1	666
NC_075375.1	666
MH648912.1	667
NC_075378.1	667
OZ258712.1	668
OZ258924.1	668
OZ258777.1	669
OZ258989.1	669
OZ258719.1	670
OZ258931.1	670
OZ258675.1	671
OZ258887.1	671
OZ258742.1	672
OZ258954.1	672
MH649101.1	673
MN770703.1	674
MN770588.1	675
MH649023.1	676
MN770500.1	677
MN769308.1	678
MN769629.1	679
MN770710.1	680
MN770447.1	681
MH648892.1	682
MN769824.1	683
MN770809.1	684
MH649085.1	685
MN771119.1	686
MN769427.1	687
MN771199.1	688
MN770415.1	689
MN770537.1	690
MN769105.1	691
MN770123.1	692
MN771383.1	693
MN770905.1	694
MH649009.1	695
MN770002.1	696
MN771244.1	697
MN769614.1	698
MN771501.1	699
MN769373.1	700
MN770944.1	701
MW455384.1	702
MN771017.1	703
MN770719.1	704
MZ286171.1	705
KP343859.1	706
MN769212.1	707
MZ286254.1	708
MN771251.1	709
MN771257.1	710
MW455422.1	711
MW455435.1	712
MN774932.1	713
KP343861.1	714
MH649129.1	715
MH648995.1	716
MN771275.1	717
MH648932.1	718
MH649038.1	719
MZ286035.1	720
MH649039.1	721
MZ286181.1	722
PP374831.1	723
KP343842.1	724
MZ286022.1	725
PP374832.1	726
KP343837.1	727
MZ286017.1	728
MZ286140.1	729
MZ286110.1	730
MK820644.1	731
MW455346.1	732
KP343833.1	733
MH649127.1	734
MN765198.1	735
KJ194503.1	736
MW455392.1	737
MN774988.1	738
MW455393.1	739
KP343841.1	740
MZ286176.1	741
MN774987.1	742
MW455394.1	743
MT506589.1	744
OK574374.1	745
MZ286024.1	746
PP728779.1	747
PP728782.1	748
MN774941.1	749
OP549860.1	750
AB303555.1	751
OK574345.1	752
AB303556.1	753
AB303563.1	754
MN774950.1	755
MN774944.1	756
MZ285973.1	757
MN774948.1	758
MZ286000.1	759
MN774949.1	760
AB303565.1	761
MZ286177.1	762
PP728776.1	763
OK574382.1	764
MZ286025.1	765
KP343820.1	766
MZ286026.1	767
OP549858.1	768
MZ286102.1	769
MW455417.1	770
MN774989.1	771
MW455351.1	772
MW455362.1	773
MN774953.1	774
MN774986.1	775
MN774937.1	776
MN774936.1	777
MN774955.1	778
MN774956.1	779
MZ286062.1	780
MN774975.1	781
MN774977.1	782
MH648990.1	783
MN774985.1	784
MN774970.1	785
MN770160.1	786
MN771334.1	787
MN774964.1	788
MZ286127.1	789
MN774976.1	790
MN769236.1	791
MN771300.1	792
MN769888.1	793
MN770236.1	794
OK574427.1	795
MN770045.1	796
MN774974.1	797
MN769802.1	798
MN770489.1	799
MN774981.1	800
MZ286153.1	801
MN770623.1	802
MH649157.1	803
MN774973.1	804
MZ285963.1	805
MZ286246.1	806
MN769859.1	807
MN774961.1	808
MN770532.1	809
MZ286064.1	810
MZ286087.1	811
OK574363.1	812
MN769596.1	813
MN770235.1	814
MN770896.1	815
MN769612.1	816
MN771329.1	817
MN774978.1	818
MN771145.1	819
MN770656.1	820
MN771350.1	821
MN769192.1	822
MN769395.1	823
MN770075.1	824
MN769171.1	825
MN770733.1	826
MN770913.1	827
MN771373.1	828
MN770815.1	829
MN771269.1	830
MN771248.1	831
MZ286134.1	832
MN769763.1	833
MZ286172.1	834
MN769533.1	835
MN769143.1	836
MN770092.1	837
MK139485.1	838
MN770105.1	839
MN769597.1	840
MN770459.1	841
MN771360.1	842
MN770410.1	843
MN769862.1	844
MN769918.1	845
MN770603.1	846
MN770957.1	847
MN769670.1	848
MN769325.1	849
MN769981.1	850
MN770753.1	851
MN771297.1	852
OK574383.1	853
OK574412.1	854
MN771348.1	855
MN771134.1	856
MN769303.1	857
MN770632.1	858
MN769910.1	859
MN771428.1	860
MT783403.1	861
MN769289.1	862
MN771070.1	863
MN774971.1	864
MN770214.1	865
MN774958.1	866
MN769447.1	867
MN771093.1	868
MN770360.1	869
MN769074.1	870
MN769459.1	871
MN769552.1	872
MN770009.1	873
MN769625.1	874
MN770914.1	875
MN769617.1	876
MN771183.1	877
MN771410.1	878
MN769293.1	879
MN770607.1	880
MN769742.1	881
MN769837.1	882
MN771431.1	883
MN770761.1	884
MN770707.1	885
MZ286058.1	886
MZ286263.1	887
MN769359.1	888
MN769107.1	889
MN770933.1	890
MN770660.1	891
MN771374.1	892
MN771423.1	893
MN769805.1	894
MN770598.1	895
MN770822.1	896
MZ286032.1	897
MN770875.1	898
MN769304.1	899
MN771279.1	900
MN771239.1	901
MN769323.1	902
MN771511.1	903
MN770077.1	904
MN771009.1	905
MN771479.1	906
OK574371.1	907
OK574426.1	908
MN770308.1	909
MN770419.1	910
MZ286112.1	911
MN771159.1	912
MN769506.1	913
MN769855.1	914
MN774968.1	915
MN770963.1	916
MN771016.1	917
MZ286271.1	918
MN770209.1	919
MW455402.1	920
MN769853.1	921
MN770678.1	922
MN769810.1	923
MN770064.1	924
MN770778.1	925
MZ286191.1	926
MN770398.1	927
MN770940.1	928
MZ286262.1	929
MH649152.1	930
MN770814.1	931
MN770378.1	932
MN770078.1	933
MN771255.1	934
MZ285986.1	935
MZ286095.1	936
MN769733.1	937
MN771398.1	938
MH648925.1	939
MZ286041.1	940
MN769756.1	941
MN769945.1	942
MN771117.1	943
MN771066.1	944
MN771438.1	945
MZ286290.1	946
MN770168.1	947
MN769801.1	948
MZ286033.1	949
MN770005.1	950
MN770429.1	951
MN769608.1	952
MN770828.1	953
MN770072.1	954
MN771140.1	955
MN769795.1	956
MN771455.1	957
MZ286096.1	958
MN771429.1	959
MN771362.1	960
MH649006.1	961
MN769816.1	962
MN771226.1	963
MN769576.1	964
MN769716.1	965
MN769971.1	966
OK574415.1	967
MN770071.1	968
MN770698.1	969
MN771155.1	970
OK574362.1	971
MN770811.1	972
MN769109.1	973
MZ286084.1	974
MK212029.1	975
MN770034.1	976
MN771068.1	977
MN770436.1	978
MN771466.1	979
MN770922.1	980
MW455378.1	981
MZ286071.1	982
KP343824.1	983
MN771364.1	984
MN769223.1	985
MZ286173.1	986
MZ286217.1	987
MN771379.1	988
MN771468.1	989
MN771461.1	990
MN770466.1	991
MN771400.1	992
KP343832.1	993
MZ285996.1	994
MN771432.1	995
MN769178.1	996
MN770560.1	997
MN770714.1	998
MN771504.1	999
KP343821.1	1000
MH648959.1	1001
KP343827.1	1002
MZ286067.1	1003
MN774935.1	1004
MZ286068.1	1005
KP343825.1	1006
MH648957.1	1007
MZ286117.1	1008
MW455365.1	1009
MW455373.1	1010
MW455406.1	1011
MW455361.1	1012
KP343822.1	1013
MH648911.1	1014
MZ286164.1	1015
MZ286165.1	1016
MZ286199.1	1017
MZ286069.1	1018
MH649011.1	1019
MW455436.1	1020
MZ285999.1	1021
MZ286055.1	1022
NC_038351.1	1023
JQ690763.1	1024
KP343852.1	1025
JQ690762.1	1026
MH648900.1	1027
MH649172.1	1028
MH649084.1	1029
MH649068.1	1030
NC_038350.1	1031
MH649056.1	1032
MH649109.1	1033
MH649037.1	1034
MH648908.1	1035
MH648950.1	1036
MH649099.1	1037
MH648978.1	1038
MH648922.1	1039
MH649087.1	1040
MH649185.1	1041
MH649143.1	1042
KP343831.1	1043
KP343828.1	1044
KP343855.1	1045
