object	cluster
MN771289.1	1727
MN774968.1	1728
MN770708.1	1729
MN770963.1	1730
MN771016.1	1731
MN771136.1	1732
MZ286271.1	1733
MN769105.1	1734
MN770209.1	1735
MW455402.1	1736
MZ286135.1	1737
MN769853.1	1738
MN770589.1	1739
MN770678.1	1740
MN770713.1	1741
MN770823.1	1742
MN771367.1	1743
MW455358.1	1744
OK574421.1	1745
MN769177.1	1746
MN769453.1	1747
MN770101.1	1748
MN770447.1	1749
MN770480.1	1750
MN771133.1	1751
MZ286250.1	1752
MN769810.1	1753
MN770064.1	1754
MN770778.1	1755
MN771120.1	1756
MN771408.1	1757
MW455429.1	1758
MZ286264.1	1759
MN769455.1	1760
MN770463.1	1761
MN770858.1	1762
MN771262.1	1763
MZ286191.1	1764
MN769464.1	1765
MN770028.1	1766
MN770069.1	1767
MN770398.1	1768
MN770940.1	1769
MZ286224.1	1770
MZ286262.1	1771
MZ286272.1	1772
MH649152.1	1773
MN769131.1	1774
MN769260.1	1775
MN769329.1	1776
MN769389.1	1777
MN769412.1	1778
MN769498.1	1779
MN769677.1	1780
MN770094.1	1781
MN770122.1	1782
MN770639.1	1783
MW455430.1	1784
MZ286230.1	1785
MZ286265.1	1786
MN770355.1	1787
MN770469.1	1788
MZ286289.1	1789
MN769175.1	1790
MN769264.1	1791
MN769525.1	1792
MN770867.1	1793
MN770918.1	1794
MH649263.1	1795
MN770088.1	1796
MN770361.1	1797
MN770386.1	1798
MN770814.1	1799
MN769353.1	1800
MN769629.1	1801
MN770229.1	1802
MN770378.1	1803
MN770533.1	1804
MN769205.1	1805
MN769648.1	1806
MN770078.1	1807
MN771255.1	1808
MN769320.1	1809
MN769567.1	1810
MN769633.1	1811
MN770228.1	1812
MN770782.1	1813
MN771061.1	1814
MZ285986.1	1815
MZ286095.1	1816
OK574365.1	1817
MN769733.1	1818
MN770219.1	1819
MN770552.1	1820
MN770991.1	1821
MN771398.1	1822
MT210805.1	1823
MH648925.1	1824
MN769618.1	1825
MN769886.1	1826
MN770565.1	1827
MN770805.1	1828
MN770889.1	1829
MN771004.1	1830
MN771080.1	1831
MZ286274.1	1832
OK574411.1	1833
MH649106.1	1834
MN769706.1	1835
MN770165.1	1836
MN770967.1	1837
MN771001.1	1838
MW455391.1	1839
MZ286236.1	1840
MN769355.1	1841
MN770031.1	1842
MN771158.1	1843
MN769034.1	1844
MN770389.1	1845
MN771371.1	1846
MN771404.1	1847
MZ286041.1	1848
MZ286286.1	1849
MN769204.1	1850
MN769547.1	1851
MN769756.1	1852
MN769945.1	1853
MN770050.1	1854
MN770646.1	1855
MN771117.1	1856
MN771147.1	1857
MN769621.1	1858
MN771066.1	1859
MN771303.1	1860
MN771370.1	1861
MN769494.1	1862
MN770710.1	1863
MN770794.1	1864
MN771438.1	1865
MZ286273.1	1866
MZ286290.1	1867
KP343848.1	1868
MN769302.1	1869
MN769545.1	1870
MN770194.1	1871
MN771378.1	1872
MN769577.1	1873
MN769632.1	1874
MN770168.1	1875
MN770230.1	1876
MN771074.1	1877
MZ286252.1	1878
MZ286255.1	1879
MN769226.1	1880
MN770497.1	1881
MN770685.1	1882
MN770993.1	1883
MN771299.1	1884
OK574443.1	1885
MN769356.1	1886
MN769573.1	1887
MN769801.1	1888
MN770138.1	1889
MN770819.1	1890
MN770946.1	1891
MZ286033.1	1892
MN769245.1	1893
MN770472.1	1894
MZ286180.1	1895
OK574437.1	1896
MN770789.1	1897
MN770910.1	1898
MN769737.1	1899
MN769790.1	1900
MN770430.1	1901
MN771271.1	1902
MN771382.1	1903
MN769029.1	1904
MN769062.1	1905
MN769156.1	1906
MN769168.1	1907
MN769620.1	1908
MN769678.1	1909
MN770005.1	1910
MN770392.1	1911
MN770429.1	1912
MN770576.1	1913
MN770926.1	1914
MN771509.1	1915
KU243129.1	1916
MN769608.1	1917
MN769796.1	1918
MN770350.1	1919
MN770684.1	1920
MN770828.1	1921
MN771102.1	1922
MN771217.1	1923
MN771510.1	1924
MW455431.1	1925
OZ258613.1	1926
MN769504.1	1927
MN769713.1	1928
MN770072.1	1929
MZ286267.1	1930
MN770936.1	1931
MN771140.1	1932
MZ286147.1	1933
MN769795.1	1934
MN770104.1	1935
MN770318.1	1936
MN770885.1	1937
MN770952.1	1938
MZ286259.1	1939
MN769104.1	1940
MN769256.1	1941
MZ286192.1	1942
MN771038.1	1943
MZ286053.1	1944
MN771419.1	1945
MN771455.1	1946
MZ286096.1	1947
MN769319.1	1948
MN769476.1	1949
MN770189.1	1950
MN770806.1	1951
MN771077.1	1952
MN771429.1	1953
MN771464.1	1954
MN771470.1	1955
MZ285991.1	1956
MZ286007.1	1957
KP343835.1	1958
MN769265.1	1959
MN771361.1	1960
MZ286148.1	1961
OK574428.1	1962
MN770588.1	1963
MN770971.1	1964
MN771275.1	1965
MN771362.1	1966
OK574436.1	1967
MH649006.1	1968
MN769073.1	1969
MN769816.1	1970
MN770133.1	1971
MN770440.1	1972
MN771226.1	1973
MN771306.1	1974
MN769274.1	1975
MN769576.1	1976
MN770130.1	1977
MN770696.1	1978
MN770935.1	1979
MN771425.1	1980
KY462769.1	1981
MN769716.1	1982
MN769971.1	1983
MN769071.1	1984
MN769797.1	1985
MN770118.1	1986
MN770655.1	1987
OZ258736.1	1988
OZ258948.1	1989
MN770187.1	1990
MN770953.1	1991
MN771055.1	1992
MN771091.1	1993
MN771415.1	1994
MW455424.1	1995
MW455425.1	1996
MZ286277.1	1997
OK574395.1	1998
MN769568.1	1999
MN769578.1	2000
MN769602.1	2001
OK574415.1	2002
MN769530.1	2003
MN769776.1	2004
MN770071.1	2005
MN770698.1	2006
MN770703.1	2007
MN771155.1	2008
MN771465.1	2009
MN771496.1	2010
MZ286228.1	2011
MN769179.1	2012
MN769451.1	2013
MN769500.1	2014
MN769581.1	2015
MN770736.1	2016
MN771390.1	2017
MN770455.1	2018
MN771215.1	2019
MN771435.1	2020
OK574362.1	2021
MN770431.1	2022
MN770811.1	2023
MN769109.1	2024
MN769579.1	2025
MN771143.1	2026
MZ286084.1	2027
MK212029.1	2028
MN770034.1	2029
MN770099.1	2030
MN770446.1	2031
MN770820.1	2032
MN771068.1	2033
MN771347.1	2034
MZ286266.1	2035
MN771365.1	2036
MN770436.1	2037
MN770948.1	2038
MN771051.1	2039
MN771375.1	2040
MN769332.1	2041
MN769665.1	2042
MN771411.1	2043
MN771357.1	2044
MN771426.1	2045
MN771466.1	2046
MN770452.1	2047
MN770566.1	2048
MN770803.1	2049
MN770922.1	2050
MW455378.1	2051
MZ286071.1	2052
MH648897.1	2053
MN769505.1	2054
KP343824.1	2055
MH649083.1	2056
MN769357.1	2057
MN770207.1	2058
MN770652.1	2059
MN771272.1	2060
MN771364.1	2061
MN771396.1	2062
MN769223.1	2063
MN769773.1	2064
MN771354.1	2065
MN771394.1	2066
MN771402.1	2067
MN770577.1	2068
MH649028.1	2069
MN770846.1	2070
MN771392.1	2071
MN769569.1	2072
MN770728.1	2073
MN769401.1	2074
MN770120.1	2075
MZ286005.1	2076
MN769144.1	2077
MN770937.1	2078
MW455403.1	2079
MN770526.1	2080
MN771284.1	2081
MN769809.1	2082
MZ286173.1	2083
MN769976.1	2084
MN770121.1	2085
MN771368.1	2086
MN771452.1	2087
OZ258711.1	2088
OZ258923.1	2089
MZ286245.1	2090
MZ286270.1	2091
MN770095.1	2092
MN770486.1	2093
MZ286217.1	2094
MN770249.1	2095
MN771379.1	2096
MN771474.1	2097
MZ286287.1	2098
MN771456.1	2099
MW455386.1	2100
MZ286214.1	2101
MN770931.1	2102
MZ286020.1	2103
MN771468.1	2104
MZ286001.1	2105
MZ286193.1	2106
MN771351.1	2107
MN771356.1	2108
MN771450.1	2109
MZ286225.1	2110
MN770277.1	2111
MN771461.1	2112
MN770466.1	2113
MN770622.1	2114
MN771409.1	2115
MN770500.1	2116
MN770516.1	2117
MN771400.1	2118
MN770448.1	2119
KP343832.1	2120
MN769254.1	2121
MN770243.1	2122
MN770259.1	2123
MN771057.1	2124
MN771386.1	2125
MZ286257.1	2126
MZ286275.1	2127
MN769252.1	2128
MN770511.1	2129
MN769308.1	2130
MZ285987.1	2131
MN769556.1	2132
MN771406.1	2133
MN770513.1	2134
MZ285996.1	2135
OK574418.1	2136
MN770959.1	2137
MN771041.1	2138
MN770561.1	2139
MH649077.1	2140
MN771451.1	2141
MN769616.1	2142
MN771481.1	2143
MN771432.1	2144
MN769178.1	2145
MN771471.1	2146
MN770560.1	2147
MN769839.1	2148
MN770714.1	2149
MN769924.1	2150
MN774965.1	2151
MN769825.1	2152
MZ286247.1	2153
MN770266.1	2154
MW455404.1	2155
MH649241.1	2156
MN771504.1	2157
KP343821.1	2158
MH648959.1	2159
MZ286065.1	2160
MZ286194.1	2161
MH649169.1	2162
MH649186.1	2163
MH649204.1	2164
KP343827.1	2165
MZ286136.1	2166
MH648985.1	2167
KP343856.1	2168
MZ286149.1	2169
KP343849.1	2170
MZ286067.1	2171
MN771049.1	2172
MN774935.1	2173
MZ286068.1	2174
KP343825.1	2175
MW455412.1	2176
MZ286072.1	2177
MZ286034.1	2178
MH648957.1	2179
MH649206.1	2180
MZ286119.1	2181
MN769155.1	2182
MW455405.1	2183
MZ286154.1	2184
MZ286195.1	2185
MZ286117.1	2186
MN770567.1	2187
MN771050.1	2188
MH649002.1	2189
MZ286089.1	2190
MZ286196.1	2191
MN770519.1	2192
MW455365.1	2193
MZ286137.1	2194
MW455366.1	2195
MH649254.1	2196
MW455450.1	2197
MW455373.1	2198
MW455413.1	2199
MH649051.1	2200
MH649255.1	2201
MW455406.1	2202
MZ286138.1	2203
MW455361.1	2204
MZ286197.1	2205
MH649229.1	2206
MW455407.1	2207
MZ286090.1	2208
MH648892.1	2209
MW455426.1	2210
MZ286198.1	2211
MZ286081.1	2212
MZ286082.1	2213
KP343826.1	2214
MZ286175.1	2215
MZ286139.1	2216
KP343822.1	2217
MZ286083.1	2218
MH648911.1	2219
MH648977.1	2220
MZ286150.1	2221
MZ286164.1	2222
MZ286021.1	2223
MZ286165.1	2224
MZ286199.1	2225
MH649161.1	2226
MZ286069.1	2227
MH649008.1	2228
MZ286200.1	2229
MH649011.1	2230
MW455436.1	2231
MZ285999.1	2232
MZ286055.1	2233
MH649142.1	2234
MZ286201.1	2235
MZ286202.1	2236
MZ286091.1	2237
NC_038351.1	2238
KP343823.1	2239
MZ286203.1	2240
MH649212.1	2241
JQ690763.1	2242
MH649039.1	2243
KP343852.1	2244
MZ286035.1	2245
JQ690762.1	2246
MH649165.1	2247
MH648999.1	2248
MH649174.1	2249
MH649196.1	2250
MH649085.1	2251
MH648900.1	2252
MH649172.1	2253
MH649023.1	2254
MW455388.1	2255
MH649217.1	2256
MH648932.1	2257
MH648983.1	2258
MH649101.1	2259
MZ286103.1	2260
MH649084.1	2261
KP343857.1	2262
MW455408.1	2263
MH648976.1	2264
MH649068.1	2265
MH648995.1	2266
KP343861.1	2267
KP343859.1	2268
NC_038350.1	2269
MH649038.1	2270
MH649056.1	2271
MH649109.1	2272
MH648942.1	2273
MH649009.1	2274
MH649037.1	2275
MH649129.1	2276
MH648908.1	2277
MH649113.1	2278
MZ286085.1	2279
MH648950.1	2280
MH649099.1	2281
MH648978.1	2282
MH648922.1	2283
MH649053.1	2284
MH649087.1	2285
MH649185.1	2286
MH649143.1	2287
KP343836.1	2288
KP343831.1	2289
KP343828.1	2290
KP343855.1	2291
