object	cluster
MN770191.1	MN770191.1
MN770198.1	MN770191.1
MN770465.1	MN770465.1
MN770754.1	MN770465.1
MN770422.1	MN770422.1
MN770738.1	MN770422.1
MN769465.1	MN769465.1
MN770448.1	MN769465.1
MN769671.1	MN769671.1
MN769660.1	MN769671.1
MN769096.1	MN769096.1
MN771393.1	MN769096.1
MN769527.1	MN769527.1
MN769652.1	MN769527.1
MN770584.1	MN770584.1
MN770762.1	MN770584.1
OZ258737.1	OZ258737.1
OZ258949.1	OZ258737.1
MN769415.1	MN769415.1
MN769439.1	MN769415.1
OZ258747.1	OZ258747.1
OZ258959.1	OZ258747.1
MN770535.1	MN770535.1
MN771146.1	MN770535.1
MN769887.1	MN769887.1
MN769963.1	MN769887.1
MN771505.1	MN771505.1
MN769129.1	MN771505.1
MN771098.1	MN771098.1
MN769656.1	MN771098.1
MN771104.1	MN771104.1
MN771435.1	MN771104.1
MN771293.1	MN771293.1
MN770242.1	MN771293.1
OZ258761.1	OZ258761.1
OZ258973.1	OZ258761.1
MN770482.1	MN770482.1
MN770522.1	MN770482.1
MN770390.1	MN770390.1
MN770369.1	MN770390.1
MN769647.1	MN769647.1
MN769919.1	MN769647.1
OZ258764.1	OZ258764.1
OZ258976.1	OZ258764.1
MN771166.1	MN771166.1
MN770020.1	MN771166.1
MN770965.1	MN770965.1
MN771022.1	MN770965.1
OZ258777.1	OZ258777.1
OZ258989.1	OZ258777.1
MN769897.1	MN769897.1
MN770098.1	MN769897.1
MN770015.1	MN770015.1
MN770022.1	MN770015.1
AB026931.1	AB026931.1
NC_014097.1	AB026931.1
MN769650.1	MN769650.1
MN771152.1	MN769650.1
MN769785.1	MN769785.1
MN769120.1	MN769785.1
MN770344.1	MN770344.1
MN771343.1	MN770344.1
MN770682.1	MN770682.1
MN771446.1	MN770682.1
MN771150.1	MN771150.1
MN770065.1	MN771150.1
OZ258741.1	OZ258741.1
OZ258953.1	OZ258741.1
KM259874.1	KM259874.1
NC_025727.1	KM259874.1
MN769749.1	MN769749.1
MN769478.1	MN769749.1
MN770986.1	MN770986.1
MN771003.1	MN770986.1
MH648989.1	MH648989.1
NC_075374.1	MH648989.1
MN769376.1	MN769376.1
MN769039.1	MN769376.1
MN770408.1	MN770408.1
MN770677.1	MN770408.1
MN770463.1	MN770463.1
MN770858.1	MN770463.1
MN770817.1	MN770817.1
MN770939.1	MN770817.1
MN770992.1	MN770992.1
MN771185.1	MN770992.1
MN771447.1	MN771447.1
MN769594.1	MN771447.1
MN769210.1	MN769210.1
MN769315.1	MN769210.1
MN770853.1	MN770853.1
MN770972.1	MN770853.1
MN771144.1	MN771144.1
OK574375.1	MN771144.1
OZ258650.1	OZ258650.1
OZ258862.1	OZ258650.1
MN771372.1	MN771372.1
MN771512.1	MN771372.1
MN771486.1	MN771486.1
MN769800.1	MN771486.1
MN769140.1	MN769140.1
MN769514.1	MN769140.1
MN771261.1	MN771261.1
MN770757.1	MN771261.1
MN769270.1	MN769270.1
MN771060.1	MN769270.1
MN770125.1	MN770125.1
MN770057.1	MN770125.1
MN770967.1	MN770967.1
MN771001.1	MN770967.1
MN770111.1	MN770111.1
MN771369.1	MN770111.1
MN770389.1	MN770389.1
MN770953.1	MN770389.1
MN770726.1	MN770726.1
MN771018.1	MN770726.1
OZ258626.1	OZ258626.1
OZ258838.1	OZ258626.1
MN771236.1	MN771236.1
MN771258.1	MN771236.1
MN769263.1	MN769263.1
MN769313.1	MN769263.1
MN770194.1	MN770194.1
MN769156.1	MN770194.1
OZ258770.1	OZ258770.1
OZ258982.1	OZ258770.1
MN770912.1	MN770912.1
MN770833.1	MN770912.1
OZ258753.1	OZ258753.1
OZ258965.1	OZ258753.1
MN771195.1	MN771195.1
MN770930.1	MN771195.1
MN769375.1	MN769375.1
MN769975.1	MN769375.1
MN769843.1	MN769843.1
MN770058.1	MN769843.1
MN770129.1	MN770129.1
MN770278.1	MN770129.1
MN771212.1	MN771212.1
MN771278.1	MN771212.1
MN769101.1	MN769101.1
MN770938.1	MN769101.1
MN769651.1	MN769651.1
MN770721.1	MN769651.1
MN770671.1	MN770671.1
MN770842.1	MN770671.1
MZ286248.1	MZ286248.1
KP343863.1	MZ286248.1
KU243129.1	KU243129.1
OZ258613.1	KU243129.1
MN769997.1	MN769997.1
MN769906.1	MN769997.1
MN770303.1	MN770303.1
MN771125.1	MN770303.1
MN770432.1	MN770432.1
MN770434.1	MN770432.1
MN770520.1	MN770520.1
MN770518.1	MN770520.1
MN770684.1	MN770684.1
MN769839.1	MN770684.1
OZ258771.1	OZ258771.1
OZ258983.1	OZ258771.1
MN769187.1	MN769187.1
MN769423.1	MN769187.1
MN771039.1	MN771039.1
MN771040.1	MN771039.1
MN769532.1	MN769532.1
MN769696.1	MN769532.1
MN770936.1	MN770936.1
MN771420.1	MN770936.1
MN770885.1	MN770885.1
MZ286287.1	MN770885.1
MN769417.1	MN769417.1
MN769791.1	MN769417.1
MN769392.1	MN769392.1
MN769724.1	MN769392.1
MN770260.1	MN770260.1
MN770271.1	MN770260.1
MN770600.1	MN770600.1
MN770676.1	MN770600.1
MN771315.1	MN771315.1
MN771314.1	MN771315.1
LC381845.1	LC381845.1
NC_076168.1	LC381845.1
MH649017.1	MH649017.1
NC_075373.1	MH649017.1
MN770148.1	MN770148.1
MN770155.1	MN770148.1
OZ258723.1	OZ258723.1
OZ258935.1	OZ258723.1
MN770132.1	MN770132.1
MN770254.1	MN770132.1
MN769151.1	MN769151.1
MN769216.1	MN769151.1
KU041847.1	KU041847.1
NC_030297.1	KU041847.1
MN769116.1	MN769116.1
MN769766.1	MN769116.1
MN771051.1	MN771051.1
MN769505.1	MN771051.1
MN771291.1	MN771291.1
MN771298.1	MN771291.1
MN771418.1	MN771418.1
MN770784.1	MN771418.1
MN770956.1	MN770956.1
MN771142.1	MN770956.1
MN769773.1	MN769773.1
MN771402.1	MN769773.1
MN770577.1	MN770577.1
MN770846.1	MN770577.1
MN771171.1	MN771171.1
MN770488.1	MN771171.1
MN770265.1	MN770265.1
MN770493.1	MN770265.1
MN771356.1	MN771356.1
MH649206.1	MN771356.1
OZ258712.1	OZ258712.1
OZ258924.1	OZ258712.1
OZ258804.1	OZ258804.1
OZ259016.1	OZ258804.1
MH648982.1	MH648982.1
NC_075376.1	MH648982.1
OZ258751.1	OZ258751.1
OZ258963.1	OZ258751.1
MH648912.1	MH648912.1
NC_075378.1	MH648912.1
MH649141.1	MH649141.1
NC_075370.1	MH649141.1
MZ286149.1	MZ286149.1
MW455366.1	MZ286149.1
AY622909.1	AY622909.1
NC_007014.1	AY622909.1
MW455450.1	MW455450.1
MZ286139.1	MW455450.1
MH648907.1	MH648907.1
NC_075380.1	MH648907.1
MH649114.1	MH649114.1
NC_075371.1	MH649114.1
MH648966.1	MH648966.1
NC_075377.1	MH648966.1
MH649209.1	MH649209.1
NC_075369.1	MH649209.1
MH648986.1	MH648986.1
NC_075375.1	MH648986.1
JQ308210.1	JQ308210.1
NC_017091.1	JQ308210.1
MH649174.1	MH649174.1
MH649196.1	MH649174.1
KF294862.1	KF294862.1
NC_022789.1	KF294862.1
JX310702.1	JX310702.1
NC_018401.1	JX310702.1
KF294861.1	KF294861.1
NC_022788.1	KF294861.1
MH648910.1	MH648910.1
NC_075379.1	MH648910.1
MH649029.1	MH649029.1
NC_075372.1	MH649029.1
MH648969.1	MH648969.1
MZ286109.1	MZ286109.1
MZ286002.1	MZ286002.1
MZ286206.1	MZ286206.1
MZ286046.1	MZ286046.1
MZ286122.1	MZ286122.1
MH648893.1	MH648893.1
MZ286118.1	MZ286118.1
MW455414.1	MW455414.1
MW455416.1	MW455416.1
MZ286003.1	MZ286003.1
MZ285994.1	MZ285994.1
MW455446.1	MW455446.1
MZ286115.1	MZ286115.1
MZ286106.1	MZ286106.1
MN769994.1	MN769994.1
MN770529.1	MN770529.1
MN769537.1	MN769537.1
MZ286168.1	MZ286168.1
MN770651.1	MN770651.1
MZ286284.1	MZ286284.1
MN771500.1	MN771500.1
MN771065.1	MN771065.1
MN771092.1	MN771092.1
MN769804.1	MN769804.1
MN769233.1	MN769233.1
MN770352.1	MN770352.1
MW455385.1	MW455385.1
MN771254.1	MN771254.1
MN769794.1	MN769794.1
MN771404.1	MN771404.1
MN769386.1	MN769386.1
MN770597.1	MN770597.1
MN770264.1	MN770264.1
MN769319.1	MN769319.1
MZ286256.1	MZ286256.1
MN770692.1	MN770692.1
MN770567.1	MN770567.1
MH648942.1	MH648942.1
MZ286156.1	MZ286156.1
MH649210.1	MH649210.1
MH649122.1	MH649122.1
MZ286022.1	MZ286022.1
PP374832.1	PP374832.1
MH649242.1	MH649242.1
MH649014.1	MH649014.1
KP343837.1	KP343837.1
MH649178.1	MH649178.1
PP374828.1	PP374828.1
MZ286113.1	MZ286113.1
AY823988.1	AY823988.1
MZ286215.1	MZ286215.1
MZ286017.1	MZ286017.1
PP374829.1	PP374829.1
KJ194502.1	KJ194502.1
MZ286140.1	MZ286140.1
MZ286205.1	MZ286205.1
MW679003.1	MW679003.1
MZ286086.1	MZ286086.1
PP374831.1	PP374831.1
GU797360.1	GU797360.1
OZ258612.1	OZ258612.1
PP374830.1	PP374830.1
MZ286181.1	MZ286181.1
MZ286092.1	MZ286092.1
MT783405.1	MT783405.1
OP985294.1	OP985294.1
MH649042.1	MH649042.1
MW455438.1	MW455438.1
MZ286110.1	MZ286110.1
MN768563.1	MN768563.1
MW455383.1	MW455383.1
MT783404.1	MT783404.1
MH649137.1	MH649137.1
MZ286093.1	MZ286093.1
MH649092.1	MH649092.1
MW679005.1	MW679005.1
KP343845.1	KP343845.1
MZ285969.1	MZ285969.1
MN768565.1	MN768565.1
MZ286182.1	MZ286182.1
MN765200.1	MN765200.1
MN765202.1	MN765202.1
MT783406.1	MT783406.1
MH649144.1	MH649144.1
MK820644.1	MK820644.1
MN768564.1	MN768564.1
MZ286183.1	MZ286183.1
OP985293.1	OP985293.1
MN765196.1	MN765196.1
KP036971.1	KP036971.1
MW857571.1	MW857571.1
MN768560.1	MN768560.1
MW455346.1	MW455346.1
KP343833.1	KP343833.1
MN765197.1	MN765197.1
KP343839.1	KP343839.1
MZ286143.1	MZ286143.1
MN765201.1	MN765201.1
MZ286100.1	MZ286100.1
MN768559.1	MN768559.1
MZ286060.1	MZ286060.1
MH649127.1	MH649127.1
MZ286009.1	MZ286009.1
MZ286124.1	MZ286124.1
MN765198.1	MN765198.1
MN768568.1	MN768568.1
KP343838.1	KP343838.1
MZ286141.1	MZ286141.1
MN765203.1	MN765203.1
KJ194503.1	KJ194503.1
MN768561.1	MN768561.1
MZ286023.1	MZ286023.1
MZ286157.1	MZ286157.1
MN768566.1	MN768566.1
MZ286042.1	MZ286042.1
MZ286170.1	MZ286170.1
KP343842.1	KP343842.1
MW455392.1	MW455392.1
MH649156.1	MH649156.1
MN774988.1	MN774988.1
MH648946.1	MH648946.1
MW455393.1	MW455393.1
KP343841.1	KP343841.1
MZ286176.1	MZ286176.1
MN774987.1	MN774987.1
MW455394.1	MW455394.1
MZ286238.1	MZ286238.1
MN774939.1	MN774939.1
MT506589.1	MT506589.1
MW455348.1	MW455348.1
MW455395.1	MW455395.1
MZ286050.1	MZ286050.1
OK574374.1	OK574374.1
HM224451.1	HM224451.1
MZ286024.1	MZ286024.1
OZ258610.1	OZ258610.1
PP728779.1	PP728779.1
MN774940.1	MN774940.1
MN774938.1	MN774938.1
MZ286159.1	MZ286159.1
PP728782.1	PP728782.1
MN774941.1	MN774941.1
OP549860.1	OP549860.1
MN774951.1	MN774951.1
AB303555.1	AB303555.1
OK574345.1	OK574345.1
AB303557.1	AB303557.1
AB303556.1	AB303556.1
AB303563.1	AB303563.1
MN774950.1	MN774950.1
MN774944.1	MN774944.1
MW455440.1	MW455440.1
MZ285973.1	MZ285973.1
MZ286130.1	MZ286130.1
MN774948.1	MN774948.1
AB303562.1	AB303562.1
MZ286114.1	MZ286114.1
NC_038359.1	NC_038359.1
MZ286000.1	MZ286000.1
MN774949.1	MN774949.1
AB303565.1	AB303565.1
MN774943.1	MN774943.1
MZ286177.1	MZ286177.1
PP728776.1	PP728776.1
MK820645.1	MK820645.1
OK574382.1	OK574382.1
MZ286101.1	MZ286101.1
MW455368.1	MW455368.1
MH649258.1	MH649258.1
MH648958.1	MH648958.1
KP343820.1	KP343820.1
MZ286221.1	MZ286221.1
MZ286026.1	MZ286026.1
OP549858.1	OP549858.1
MW455349.1	MW455349.1
MH648916.1	MH648916.1
MZ286144.1	MZ286144.1
MZ286018.1	MZ286018.1
MZ286102.1	MZ286102.1
MW455417.1	MW455417.1
MZ286027.1	MZ286027.1
MH649063.1	MH649063.1
MZ286185.1	MZ286185.1
MN774989.1	MN774989.1
MW455351.1	MW455351.1
MW455362.1	MW455362.1
MW455352.1	MW455352.1
MN774953.1	MN774953.1
MN774986.1	MN774986.1
MH648901.1	MH648901.1
MZ286160.1	MZ286160.1
MW455369.1	MW455369.1
MH649022.1	MH649022.1
KP343840.1	KP343840.1
MN774937.1	MN774937.1
MZ286161.1	MZ286161.1
MN774932.1	MN774932.1
MN774936.1	MN774936.1
NC_038337.1	NC_038337.1
PQ438050.1	PQ438050.1
MN774955.1	MN774955.1
MN774927.1	MN774927.1
MN774956.1	MN774956.1
MN774929.1	MN774929.1
MH648997.1	MH648997.1
KP343846.1	KP343846.1
MW455398.1	MW455398.1
MN771067.1	MN771067.1
MN774933.1	MN774933.1
MN774930.1	MN774930.1
MZ286062.1	MZ286062.1
KP343843.1	KP343843.1
MN774934.1	MN774934.1
MZ285989.1	MZ285989.1
MZ286014.1	MZ286014.1
KP343862.1	KP343862.1
MZ286074.1	MZ286074.1
MN770758.1	MN770758.1
MN770650.1	MN770650.1
KP343864.1	KP343864.1
MZ286207.1	MZ286207.1
MN771319.1	MN771319.1
MW455420.1	MW455420.1
MZ285976.1	MZ285976.1
MN774975.1	MN774975.1
MN774977.1	MN774977.1
MH648990.1	MH648990.1
MZ286063.1	MZ286063.1
MN771023.1	MN771023.1
MW455421.1	MW455421.1
MN770702.1	MN770702.1
MN771326.1	MN771326.1
MN771333.1	MN771333.1
MN770888.1	MN770888.1
MN774985.1	MN774985.1
MN770184.1	MN770184.1
MN774970.1	MN774970.1
MW455435.1	MW455435.1
MN770483.1	MN770483.1
MN770732.1	MN770732.1
MN769605.1	MN769605.1
MN770160.1	MN770160.1
MN770475.1	MN770475.1
MN771334.1	MN771334.1
MN774964.1	MN774964.1
MZ286127.1	MZ286127.1
MN771355.1	MN771355.1
MN774980.1	MN774980.1
MN770908.1	MN770908.1
MN774969.1	MN774969.1
MW455381.1	MW455381.1
MN769169.1	MN769169.1
MN770672.1	MN770672.1
MN774976.1	MN774976.1
MW455422.1	MW455422.1
MZ285971.1	MZ285971.1
MZ286047.1	MZ286047.1
MZ286226.1	MZ286226.1
MN769236.1	MN769236.1
MN769641.1	MN769641.1
MN769780.1	MN769780.1
MN770030.1	MN770030.1
MW455399.1	MW455399.1
MN774954.1	MN774954.1
KP343844.1	KP343844.1
MN771300.1	MN771300.1
MN769888.1	MN769888.1
MZ286105.1	MZ286105.1
MN769044.1	MN769044.1
MN769137.1	MN769137.1
MN770236.1	MN770236.1
KP343847.1	KP343847.1
OK574427.1	OK574427.1
MH649228.1	MH649228.1
MN769903.1	MN769903.1
JX134045.1	JX134045.1
MN770045.1	MN770045.1
MN770725.1	MN770725.1
MZ286254.1	MZ286254.1
OK574405.1	OK574405.1
KP343854.1	KP343854.1
MN769768.1	MN769768.1
MN774974.1	MN774974.1
KP343834.1	KP343834.1
MN769966.1	MN769966.1
MZ285978.1	MZ285978.1
MN770082.1	MN770082.1
MN769550.1	MN769550.1
MN771017.1	MN771017.1
MZ286004.1	MZ286004.1
MZ825126.1	MZ825126.1
MN769802.1	MN769802.1
MN770920.1	MN770920.1
MZ286133.1	MZ286133.1
MN770697.1	MN770697.1
MW455384.1	MW455384.1
OK574387.1	OK574387.1
MN770489.1	MN770489.1
MZ286268.1	MZ286268.1
MN770970.1	MN770970.1
MN774981.1	MN774981.1
MZ286153.1	MZ286153.1
MZ286281.1	MZ286281.1
MZ286285.1	MZ286285.1
MN770357.1	MN770357.1
MN770623.1	MN770623.1
MN770801.1	MN770801.1
MH649157.1	MH649157.1
MN769508.1	MN769508.1
MN769541.1	MN769541.1
MN771349.1	MN771349.1
MN774972.1	MN774972.1
MN774973.1	MN774973.1
MW455442.1	MW455442.1
MZ285963.1	MZ285963.1
MZ286116.1	MZ286116.1
MZ286246.1	MZ286246.1
MN769666.1	MN769666.1
MN770081.1	MN770081.1
MN770196.1	MN770196.1
MN769859.1	MN769859.1
MZ286222.1	MZ286222.1
MN769142.1	MN769142.1
MW455400.1	MW455400.1
MZ286076.1	MZ286076.1
MZ286282.1	MZ286282.1
OK574370.1	OK574370.1
MN770217.1	MN770217.1
MN774961.1	MN774961.1
MN769615.1	MN769615.1
MN769711.1	MN769711.1
MN769510.1	MN769510.1
MN770383.1	MN770383.1
MN770532.1	MN770532.1
MN771044.1	MN771044.1
MN771257.1	MN771257.1
MZ286064.1	MZ286064.1
MZ286087.1	MZ286087.1
MN769202.1	MN769202.1
MN769721.1	MN769721.1
MN770579.1	MN770579.1
OK574363.1	OK574363.1
MZ286258.1	MZ286258.1
MN769872.1	MN769872.1
MN770719.1	MN770719.1
MN769434.1	MN769434.1
MN769522.1	MN769522.1
MN769939.1	MN769939.1
MN770172.1	MN770172.1
MN771268.1	MN771268.1
MW455401.1	MW455401.1
MN769596.1	MN769596.1
MN770235.1	MN770235.1
MN770786.1	MN770786.1
MN769542.1	MN769542.1
MN770396.1	MN770396.1
MN770890.1	MN770890.1
MN770896.1	MN770896.1
MN770944.1	MN770944.1
MZ286241.1	MZ286241.1
MN770617.1	MN770617.1
MW455427.1	MW455427.1
MZ286019.1	MZ286019.1
MN769612.1	MN769612.1
MN770564.1	MN770564.1
MZ286186.1	MZ286186.1
MN769191.1	MN769191.1
MN770658.1	MN770658.1
MN770179.1	MN770179.1
MN769535.1	MN769535.1
MN771329.1	MN771329.1
MZ285982.1	MZ285982.1
MN770558.1	MN770558.1
MN770659.1	MN770659.1
MN771277.1	MN771277.1
MZ286187.1	MZ286187.1
KP343858.1	KP343858.1
MN769124.1	MN769124.1
MN769219.1	MN769219.1
MN769380.1	MN769380.1
MN769630.1	MN769630.1
MN769967.1	MN769967.1
MN774978.1	MN774978.1
MN769659.1	MN769659.1
MN771204.1	MN771204.1
PP728781.1	PP728781.1
MN769231.1	MN769231.1
MN769914.1	MN769914.1
MN770252.1	MN770252.1
MN770302.1	MN770302.1
MN770333.1	MN770333.1
OK574352.1	OK574352.1
MN769564.1	MN769564.1
MN771030.1	MN771030.1
MN771059.1	MN771059.1
MN771145.1	MN771145.1
MZ286171.1	MZ286171.1
MN770297.1	MN770297.1
MN770338.1	MN770338.1
MN770656.1	MN770656.1
MN771350.1	MN771350.1
MZ286233.1	MZ286233.1
KP343819.1	KP343819.1
MZ286142.1	MZ286142.1
MN770061.1	MN770061.1
MH649199.1	MH649199.1
MN769192.1	MN769192.1
MN769395.1	MN769395.1
MN769917.1	MN769917.1
MN769949.1	MN769949.1
MN769951.1	MN769951.1
MN770075.1	MN770075.1
MN770556.1	MN770556.1
MZ286107.1	MZ286107.1
MH649183.1	MH649183.1
MN771129.1	MN771129.1
MZ286188.1	MZ286188.1
MN769171.1	MN769171.1
MN770413.1	MN770413.1
MN770457.1	MN770457.1
MN770733.1	MN770733.1
MN770834.1	MN770834.1
MN771110.1	MN771110.1
OK574434.1	OK574434.1
KP343829.1	KP343829.1
MN769788.1	MN769788.1
MN770913.1	MN770913.1
MN771373.1	MN771373.1
MZ285964.1	MZ285964.1
OK574394.1	OK574394.1
MN770002.1	MN770002.1
MN770644.1	MN770644.1
MZ286260.1	MZ286260.1
MN769059.1	MN769059.1
MN770906.1	MN770906.1
MN771161.1	MN771161.1
MW455423.1	MW455423.1
MN770647.1	MN770647.1
MN770815.1	MN770815.1
MN771269.1	MN771269.1
MW455359.1	MW455359.1
MN771345.1	MN771345.1
MZ286231.1	MZ286231.1
KP343850.1	KP343850.1
MN770527.1	MN770527.1
MN770087.1	MN770087.1
MN770147.1	MN770147.1
MN770238.1	MN770238.1
MN771151.1	MN771151.1
MN771248.1	MN771248.1
MN774959.1	MN774959.1
MZ286134.1	MZ286134.1
MN769763.1	MN769763.1
MN769857.1	MN769857.1
MN769881.1	MN769881.1
MN769911.1	MN769911.1
MN769298.1	MN769298.1
MN769558.1	MN769558.1
MN770515.1	MN770515.1
MN770649.1	MN770649.1
MZ286172.1	MZ286172.1
MN769533.1	MN769533.1
MN769658.1	MN769658.1
MN771089.1	MN771089.1
MN771244.1	MN771244.1
MZ286253.1	MZ286253.1
MN769143.1	MN769143.1
MN769473.1	MN769473.1
MN770216.1	MN770216.1
MN770218.1	MN770218.1
MN770231.1	MN770231.1
MN771176.1	MN771176.1
MN769340.1	MN769340.1
MN769554.1	MN769554.1
MN770063.1	MN770063.1
MN770092.1	MN770092.1
MN770905.1	MN770905.1
MN769382.1	MN769382.1
MN769739.1	MN769739.1
MN770320.1	MN770320.1
MZ286031.1	MZ286031.1
MN770285.1	MN770285.1
MN770324.1	MN770324.1
MN771311.1	MN771311.1
MK139485.1	MK139485.1
MN770097.1	MN770097.1
MN770105.1	MN770105.1
MW455410.1	MW455410.1
MN769597.1	MN769597.1
MN769663.1	MN769663.1
MN769680.1	MN769680.1
MN770336.1	MN770336.1
MN770459.1	MN770459.1
MN771360.1	MN771360.1
MN769224.1	MN769224.1
MN769409.1	MN769409.1
MN769972.1	MN769972.1
MN770610.1	MN770610.1
MN771253.1	MN771253.1
KP343851.1	KP343851.1
MN769103.1	MN769103.1
MN769106.1	MN769106.1
MN769212.1	MN769212.1
MN769850.1	MN769850.1
MN770279.1	MN770279.1
MN770410.1	MN770410.1
MN770848.1	MN770848.1
MW455363.1	MW455363.1
MN769454.1	MN769454.1
MN769627.1	MN769627.1
MN769862.1	MN769862.1
MN770137.1	MN770137.1
MN770201.1	MN770201.1
MN770788.1	MN770788.1
MN770860.1	MN770860.1
MN771087.1	MN771087.1
MN771273.1	MN771273.1
MN771453.1	MN771453.1
MN769402.1	MN769402.1
MN769448.1	MN769448.1
MN769774.1	MN769774.1
MN770602.1	MN770602.1
MN771046.1	MN771046.1
MN771472.1	MN771472.1
MN769418.1	MN769418.1
MN769890.1	MN769890.1
MN769918.1	MN769918.1
MN770468.1	MN770468.1
KP343853.1	KP343853.1
MK820646.1	MK820646.1
MN770544.1	MN770544.1
MN770328.1	MN770328.1
MN770603.1	MN770603.1
MN770957.1	MN770957.1
MN769560.1	MN769560.1
MN769670.1	MN769670.1
MN770177.1	MN770177.1
MZ286163.1	MZ286163.1
MZ286239.1	MZ286239.1
KP343830.1	KP343830.1
MN769300.1	MN769300.1
MN769325.1	MN769325.1
MN769962.1	MN769962.1
MN769981.1	MN769981.1
MN770019.1	MN770019.1
MN770555.1	MN770555.1
MN771205.1	MN771205.1
MH649061.1	MH649061.1
MN769125.1	MN769125.1
MN769349.1	MN769349.1
MN769441.1	MN769441.1
MN770614.1	MN770614.1
MN770663.1	MN770663.1
MZ285983.1	MZ285983.1
MN769330.1	MN769330.1
MN769836.1	MN769836.1
MN769973.1	MN769973.1
MN770995.1	MN770995.1
MN771251.1	MN771251.1
OK574402.1	OK574402.1
MN769100.1	MN769100.1
MN769182.1	MN769182.1
MN769246.1	MN769246.1
MN769484.1	MN769484.1
MN770322.1	MN770322.1
MN770406.1	MN770406.1
MN770753.1	MN770753.1
MN770915.1	MN770915.1
MN771297.1	MN771297.1
MN774962.1	MN774962.1
MN769110.1	MN769110.1
MN769449.1	MN769449.1
MN769587.1	MN769587.1
MN770415.1	MN770415.1
MN770451.1	MN770451.1
MN771263.1	MN771263.1
OK574383.1	OK574383.1
OK574412.1	OK574412.1
MN769384.1	MN769384.1
MN769580.1	MN769580.1
MN769732.1	MN769732.1
MN770059.1	MN770059.1
MN770537.1	MN770537.1
MN770673.1	MN770673.1
MN770928.1	MN770928.1
MN771348.1	MN771348.1
MT506588.1	MT506588.1
OK574350.1	OK574350.1
MN769373.1	MN769373.1
MN770502.1	MN770502.1
MN771134.1	MN771134.1
MN771310.1	MN771310.1
MN769303.1	MN769303.1
MN770283.1	MN770283.1
MN770632.1	MN770632.1
MN771457.1	MN771457.1
OK574439.1	OK574439.1
MH649125.1	MH649125.1
MN769910.1	MN769910.1
MN769993.1	MN769993.1
MN770103.1	MN770103.1
MN770149.1	MN770149.1
MN770546.1	MN770546.1
MN770706.1	MN770706.1
MN770904.1	MN770904.1
MN771243.1	MN771243.1
MN771428.1	MN771428.1
MT783403.1	MT783403.1
MW455364.1	MW455364.1
MN769147.1	MN769147.1
MN769289.1	MN769289.1
MN769863.1	MN769863.1
MN771070.1	MN771070.1
MN774971.1	MN774971.1
MN769940.1	MN769940.1
MN770331.1	MN770331.1
MN770593.1	MN770593.1
MN771162.1	MN771162.1
MZ286151.1	MZ286151.1
MH649189.1	MH649189.1
MN769540.1	MN769540.1
MN770214.1	MN770214.1
MN770859.1	MN770859.1
MN770866.1	MN770866.1
MN771249.1	MN771249.1
MN774958.1	MN774958.1
MW455354.1	MW455354.1
MZ286044.1	MZ286044.1
MN769247.1	MN769247.1
MN769447.1	MN769447.1
MN769482.1	MN769482.1
MN769513.1	MN769513.1
MN770362.1	MN770362.1
MN770683.1	MN770683.1
MN769214.1	MN769214.1
MN769905.1	MN769905.1
MN771093.1	MN771093.1
MN771119.1	MN771119.1
MN771387.1	MN771387.1
MH649224.1	MH649224.1
MN769358.1	MN769358.1
MN769930.1	MN769930.1
MN769974.1	MN769974.1
MN770153.1	MN770153.1
MN770347.1	MN770347.1
MN770360.1	MN770360.1
MN771339.1	MN771339.1
MN769074.1	MN769074.1
MN769200.1	MN769200.1
MN769459.1	MN769459.1
MN769682.1	MN769682.1
MN770808.1	MN770808.1
MZ286243.1	MZ286243.1
MN769032.1	MN769032.1
MN769292.1	MN769292.1
MN769552.1	MN769552.1
MN769562.1	MN769562.1
MN769667.1	MN769667.1
MN770009.1	MN770009.1
MN770024.1	MN770024.1
MN770464.1	MN770464.1
MN770790.1	MN770790.1
MZ286111.1	MZ286111.1
MZ286292.1	MZ286292.1
MN769625.1	MN769625.1
MN770795.1	MN770795.1
MN770914.1	MN770914.1
MN769367.1	MN769367.1
MN769390.1	MN769390.1
MN769617.1	MN769617.1
MN770234.1	MN770234.1
MN770384.1	MN770384.1
MN770760.1	MN770760.1
MN770711.1	MN770711.1
MN770861.1	MN770861.1
MN769251.1	MN769251.1
MN769561.1	MN769561.1
MN769806.1	MN769806.1
MN769969.1	MN769969.1
MN771183.1	MN771183.1
MN771410.1	MN771410.1
MH649062.1	MH649062.1
MN769293.1	MN769293.1
MN769614.1	MN769614.1
MN770140.1	MN770140.1
MN770421.1	MN770421.1
MN770607.1	MN770607.1
MN770662.1	MN770662.1
MN771281.1	MN771281.1
MN769180.1	MN769180.1
MN769346.1	MN769346.1
MN769742.1	MN769742.1
MN769837.1	MN769837.1
MN770364.1	MN770364.1
MN771431.1	MN771431.1
MN769037.1	MN769037.1
MN769563.1	MN769563.1
MN770351.1	MN770351.1
MN771501.1	MN771501.1
MN770262.1	MN770262.1
MN770761.1	MN770761.1
MN770864.1	MN770864.1
MN770809.1	MN770809.1
MN771163.1	MN771163.1
MZ286190.1	MZ286190.1
MN769324.1	MN769324.1
MN769405.1	MN769405.1
MN769426.1	MN769426.1
MN770707.1	MN770707.1
MN770856.1	MN770856.1
MN771112.1	MN771112.1
MZ286058.1	MZ286058.1
MZ286229.1	MZ286229.1
MZ286244.1	MZ286244.1
MN769772.1	MN769772.1
MN770717.1	MN770717.1
